image,timestamp,experiment,training,dev,dev_resampled,test,test_resampled,YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,setpoint O2 (fraction),ROI definitions,setpoint ID,scum tank
2019-10-08--03-19-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:19:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.4,124.565683,758.4,23.7,,0.043257,0.070034,0.161842,0.164274,0.120401,0.169779,0.028674,0.127033,0.411247,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-19-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:19:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,78.4,124.565683,758.4,23.7,,0.043291,0.070122,0.16196,0.1643,0.120429,0.169896,0.028687,0.127068,0.411126,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-20-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:20:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.4,124.582108,758.5,23.7,,0.043325,0.070154,0.161998,0.164285,0.120384,0.169829,0.028692,0.127063,0.411139,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-20-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:20:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.4,124.565683,758.4,23.7,,0.043339,0.070112,0.161846,0.164274,0.120418,0.169838,0.028686,0.127093,0.411257,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-21-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:21:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.373333,124.523314,758.4,23.7,,0.04335,0.07011,0.16189,0.164324,0.12041,0.16989,0.02874,0.127068,0.411216,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-21-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:21:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.3,124.423202,758.5,23.7,,0.043378,0.070125,0.161794,0.164273,0.120399,0.16985,0.028668,0.127014,0.411123,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-22-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:22:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.3,124.406798,758.4,23.7,,0.043378,0.070112,0.161875,0.164292,0.120373,0.169764,0.028711,0.127047,0.411189,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-22-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:22:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.3,124.406798,758.4,23.7,,0.043416,0.070201,0.162013,0.164278,0.120384,0.169813,0.028687,0.126999,0.411132,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-23-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:23:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.2,124.247914,758.4,23.7,,0.04343,0.070154,0.161854,0.16419,0.120354,0.169901,0.028694,0.127062,0.411089,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-23-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:23:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,78.2,124.247914,758.4,23.7,,0.043459,0.070171,0.161918,0.164249,0.120399,0.169772,0.028676,0.127065,0.411097,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-24-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:24:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,78.1,124.089029,758.4,23.7,,0.043494,0.070206,0.161908,0.16432,0.120365,0.169848,0.028703,0.127036,0.411253,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-24-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:24:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.1,124.089029,758.4,23.7,,0.043513,0.070249,0.161956,0.164288,0.120411,0.169883,0.028664,0.126964,0.41119,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-25-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:25:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.1,124.089029,758.4,23.7,,0.043528,0.07022,0.161888,0.164296,0.120399,0.169845,0.028663,0.127078,0.411269,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-25-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:25:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.073333,124.04666,758.4,23.7,,0.043538,0.070196,0.161868,0.16422,0.12039,0.169832,0.028689,0.127037,0.411169,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-26-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:26:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,78.0,123.925786,758.373333,23.7,,0.043561,0.070239,0.161866,0.164203,0.120334,0.169841,0.028655,0.127105,0.411197,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-26-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:26:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.973333,123.871439,758.3,23.7,,0.043579,0.070247,0.161918,0.164253,0.120407,0.169832,0.028691,0.127022,0.411246,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-27-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:27:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.9,123.759291,758.326667,23.7,,0.043629,0.070256,0.161884,0.164256,0.120401,0.169838,0.028676,0.127016,0.411056,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-27-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:27:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.873333,123.724543,758.373333,23.7,,0.043637,0.07027,0.161879,0.164265,0.120374,0.16985,0.028689,0.126992,0.411082,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-28-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:28:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.8,123.596075,758.3,23.7,,0.043668,0.070297,0.161959,0.164305,0.120414,0.169893,0.028697,0.127053,0.411146,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-28-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:28:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.8,123.596075,758.3,23.7,,0.043695,0.070316,0.161925,0.164246,0.120404,0.169822,0.028685,0.127033,0.411159,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-29-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:29:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.8,123.600422,758.326667,23.7,,0.043694,0.070333,0.161899,0.164344,0.120441,0.169827,0.028694,0.127076,0.411157,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-29-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:29:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.773333,123.558052,758.326667,23.7,,0.043713,0.070329,0.161887,0.164196,0.120382,0.169865,0.028652,0.12703,0.411105,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-30-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:30:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.7,123.45349,758.4,23.7,,0.043728,0.07033,0.161935,0.164252,0.120376,0.169862,0.028674,0.127082,0.411238,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-30-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:30:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.6,123.282683,758.326667,23.7,,0.043758,0.070341,0.161907,0.164238,0.120373,0.169812,0.028715,0.127048,0.411171,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-31-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:31:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.6,123.282683,758.326667,23.7,,0.043786,0.070363,0.161884,0.164264,0.120366,0.169831,0.02869,0.127076,0.411143,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-31-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:31:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.6,123.294605,758.4,23.7,,0.043802,0.070365,0.16192,0.164247,0.12032,0.169745,0.028662,0.127049,0.411085,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-32-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:32:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.6,123.29027,758.373333,23.7,,0.043805,0.070392,0.161907,0.164291,0.120391,0.169827,0.028743,0.127073,0.411163,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-32-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:32:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.5,123.119484,758.3,23.7,,0.043892,0.07041,0.161914,0.164257,0.120352,0.16983,0.028703,0.127023,0.411136,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-33-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:33:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.5,123.13572,758.4,23.7,,0.043907,0.070433,0.161923,0.164251,0.12036,0.169886,0.028681,0.126965,0.411074,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-33-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:33:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.5,123.13572,758.4,23.7,,0.043912,0.07041,0.16183,0.164195,0.120349,0.169782,0.028698,0.126971,0.411112,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-34-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:34:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.5,123.13572,758.4,23.7,,0.043936,0.070434,0.161951,0.164257,0.12038,0.169853,0.028691,0.127055,0.411196,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-34-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:34:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.4,122.964944,758.326667,23.7,,0.043967,0.070448,0.161937,0.164236,0.120358,0.169775,0.028704,0.127028,0.411126,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-35-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:35:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.4,122.976835,758.4,23.7,,0.04396,0.070463,0.16194,0.164275,0.120371,0.169831,0.028674,0.126996,0.411142,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-35-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:35:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.4,122.953053,758.253333,23.7,,0.044013,0.070477,0.161978,0.164267,0.120409,0.16985,0.028676,0.127046,0.411257,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-36-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:36:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.3,122.81795,758.4,23.7,,0.044029,0.070476,0.161897,0.164247,0.120384,0.169783,0.028654,0.127043,0.411098,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-36-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:36:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.3,122.81795,758.4,23.7,,0.044056,0.070479,0.161954,0.164207,0.120386,0.169827,0.028656,0.127004,0.41112,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-37-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:37:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.273333,122.775581,758.4,23.7,,0.044059,0.070517,0.161972,0.16427,0.120353,0.169839,0.028666,0.127106,0.411168,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-37-44_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:37:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.2,122.647205,758.326667,23.7,,0.04412,0.070593,0.162173,0.164326,0.120396,0.169872,0.028659,0.127063,0.411244,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-38-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:38:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.173333,122.616696,758.4,23.7,,0.04416,0.070536,0.16198,0.164231,0.120361,0.169838,0.028669,0.127072,0.411155,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-38-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:38:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.1,122.500181,758.4,23.7,,0.044186,0.070552,0.161941,0.164256,0.120396,0.169833,0.02867,0.127057,0.411115,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-39-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:39:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.1,122.495873,758.373333,23.7,,0.044185,0.070586,0.162021,0.164245,0.120393,0.16983,0.028708,0.127052,0.411189,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-39-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:39:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,False,False,False,77.1,122.500181,758.4,23.7,,0.044229,0.0706,0.162072,0.164283,0.12037,0.169894,0.028701,0.127069,0.411143,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-40-13_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:40:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.1,122.500181,758.4,23.7,,0.044246,0.070601,0.161998,0.164252,0.120368,0.169822,0.028627,0.127009,0.411164,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-40-43_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:40:49,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.0,122.341296,758.4,23.7,,0.04426,0.070624,0.162068,0.164333,0.120392,0.169873,0.028671,0.127122,0.411223,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
2019-10-08--03-41-14_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-08 03:41:19,2019-10-07--11-27-43-Pi7B0F-scumtank2_10k_images_attempt_6,False,True,True,False,False,77.0,122.341296,758.4,23.7,,0.044266,0.070627,0.16203,0.164253,0.120401,0.169881,0.028694,0.127012,0.411274,,"{'DO patch': [1040, 410, 230, 400], 'reference patch': [650, 875, 279, 252], 'reflectance standard': [660, 200, 250, 250]}",129,True
